Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
1726,Female,68,Oklahoma City,Gold,610.63,9,4.0,False,81,Neutral
1727,Male,20,Oklahoma City,Bronze,216.54,4,3.7,False,18,Neutral
1728,Female,23,Oklahoma City,Gold,742.48,13,2.8,False,35,Unsatisfied
1729,Male,52,Oklahoma City,Silver,500.03,12,3.2,False,49,Unsatisfied
1730,Female,30,Oklahoma City,Silver,514.58,9,3.8,True,16,Neutral
1731,Female,45,Oklahoma City,Gold,726.41,13,3.4,True,81,Neutral
1732,Female,22,Oklahoma City,Silver,473.23,10,2.9,True,26,Neutral
1733,Male,57,Oklahoma City,Bronze,303.49,6,3.5,True,25,Neutral
1734,Female,59,Oklahoma City,Bronze,371.47,6,2.9,True,85,Satisfied
1735,Male,49,Oklahoma City,Silver,463.12,5,3.2,False,85,Unsatisfied
1736,Female,40,Oklahoma City,Silver,326.55,9,3.2,False,86,Neutral
1737,Female,67,Oklahoma City,Bronze,326.89,10,4.0,True,51,Neutral
1738,Female,32,Oklahoma City,Silver,333.35,5,3.1,True,49,Neutral
1739,Male,58,Oklahoma City,Silver,366.79,8,3.7,False,59,Neutral
1740,Female,62,Oklahoma City,Bronze,211.83,10,3.0,True,52,Neutral
1741,Male,32,El Paso,Silver,413.48,6,3.8,True,65,Unsatisfied
1742,Female,46,El Paso,Silver,532.67,4,4.2,True,35,Neutral
1743,Female,44,El Paso,Silver,322.94,5,4.0,False,49,Neutral
1744,Male,60,El Paso,Bronze,305.39,6,3.1,True,78,Unsatisfied
1745,Female,55,El Paso,Bronze,422.85,13,3.2,True,63,Unsatisfied
1746,Male,27,El Paso,Silver,465.45,13,3.8,False,40,Unsatisfied
1747,Male,33,El Paso,Silver,309.95,8,3.0,False,27,Satisfied
1748,Male,19,El Paso,Silver,467.69,9,3.5,False,60,Neutral
1749,Male,24,El Paso,Bronze,246.2,8,3.2,False,78,Neutral
1750,Female,48,El Paso,Bronze,351.65,12,2.9,False,43,Neutral
1751,Male,54,El Paso,Bronze,213.68,10,3.4,True,42,Unsatisfied
1752,Male,50,El Paso,Gold,689.93,12,3.6,True,43,Satisfied
1753,Female,25,El Paso,Bronze,378.0,8,4.1,False,41,Neutral
1754,Male,44,El Paso,Bronze,431.06,13,3.5,True,81,Neutral
1755,Male,19,El Paso,Bronze,216.99,5,4.0,True,51,Neutral
1756,Female,18,El Paso,Silver,304.79,4,2.8,False,17,Unsatisfied
1757,Female,61,El Paso,Bronze,211.54,4,2.8,False,38,Satisfied
1758,Female,34,El Paso,Bronze,260.81,12,3.3,False,82,Unsatisfied
1759,Female,28,El Paso,Silver,373.06,10,4.1,True,85,Neutral
1760,Male,66,El Paso,Silver,523.95,8,4.1,True,85,Unsatisfied
1761,Male,53,Fort Worth,Silver,347.56,4,3.5,True,44,Neutral
1762,Male,33,Fort Worth,Gold,661.51,4,3.0,True,67,Satisfied
1763,Female,35,Fort Worth,Bronze,284.98,12,3.3,True,58,Satisfied
1764,Female,43,Fort Worth,Bronze,309.34,6,4.0,False,16,Neutral
1765,Male,50,Fort Worth,Bronze,436.54,10,3.0,False,16,Neutral
1766,Male,35,Fort Worth,Gold,651.88,10,3.1,True,19,Unsatisfied
1767,Female,60,Fort Worth,Bronze,241.95,13,3.8,True,32,Unsatisfied
1768,Male,67,Fort Worth,Silver,480.26,9,3.8,True,18,Unsatisfied
1769,Female,56,Fort Worth,Bronze,256.41,6,3.4,False,78,Satisfied
1770,Female,37,Fort Worth,Gold,756.72,12,3.9,True,66,Neutral
1771,Female,22,Fort Worth,Bronze,232.58,12,2.9,False,81,Neutral
1772,Male,43,Fort Worth,Gold,650.8,12,3.3,False,60,Neutral
1773,Male,61,Fort Worth,Bronze,233.06,10,3.2,True,55,Unsatisfied
1774,Male,19,Fort Worth,Bronze,258.49,8,3.4,False,70,Unsatisfied
1775,Male,47,Fort Worth,Silver,317.67,9,3.6,True,17,Neutral
1776,Male,23,Fort Worth,Silver,499.1,13,4.0,False,80,Unsatisfied
1777,Female,38,Fort Worth,Silver,456.69,7,2.8,False,73,Unsatisfied
1778,Male,47,Fort Worth,Silver,426.51,12,4.1,True,39,Neutral
1779,Female,25,Fort Worth,Bronze,365.55,11,3.7,True,64,Neutral
1780,Male,50,Fort Worth,Gold,666.25,6,3.2,False,21,Neutral
1781,Male,59,Wichita,Bronze,350.73,8,3.6,False,27,Satisfied
1782,Male,60,Wichita,Gold,728.27,8,3.7,True,53,Neutral
1783,Male,55,Wichita,Bronze,269.84,9,3.9,False,32,Neutral
1784,Female,34,Wichita,Bronze,311.34,13,4.1,True,20,Neutral
1785,Female,39,Wichita,Silver,524.67,10,3.0,False,24,Unsatisfied
1786,Male,69,Wichita,Bronze,297.52,5,3.8,True,17,Satisfied
1787,Female,65,Wichita,Gold,711.47,6,3.0,False,19,Unsatisfied
1788,Female,22,Wichita,Bronze,433.48,5,2.9,False,51,Neutral
1789,Male,39,Wichita,Silver,483.15,10,3.9,False,29,Unsatisfied
1790,Male,33,Wichita,Silver,519.85,6,3.3,True,52,Satisfied
1791,Male,20,Wichita,Bronze,356.03,12,2.8,True,32,Neutral
1792,Male,18,Wichita,Silver,400.09,13,3.0,False,58,Unsatisfied
1793,Male,57,Wichita,Silver,385.37,6,4.0,False,60,Unsatisfied
1794,Male,38,Wichita,Bronze,428.54,6,3.6,True,45,Unsatisfied
1795,Male,68,Wichita,Bronze,430.49,10,3.2,False,41,Neutral
1796,Male,22,Wichita,Bronze,428.8,8,3.4,False,52,Neutral
1797,Male,49,Wichita,Bronze,250.45,12,3.0,False,65,Satisfied
1798,Female,42,Wichita,Bronze,220.11,6,3.5,True,36,Satisfied
1799,Female,20,Wichita,Silver,455.58,7,3.5,False,47,Satisfied
1800,Female,33,Wichita,Gold,581.47,13,4.0,True,61,Neutral
1801,Male,67,Tulsa,Silver,455.78,5,3.8,True,83,Satisfied
1802,Female,35,Tulsa,Silver,331.7,10,3.4,True,69,Unsatisfied
1803,Female,46,Tulsa,Silver,489.72,4,2.9,True,37,Satisfied
1804,Female,46,Tulsa,Bronze,294.61,6,3.9,True,37,Unsatisfied
1805,Female,35,Tulsa,Silver,446.98,9,3.6,True,48,Satisfied
1806,Female,41,Tulsa,Silver,537.32,13,3.0,True,21,Satisfied
1807,Female,29,Tulsa,Silver,374.62,8,4.2,True,31,Neutral
1808,Male,37,Tulsa,Silver,482.75,12,3.8,True,17,Neutral
1809,Male,18,Tulsa,Silver,536.33,5,3.6,False,28,Neutral
1810,Male,48,Tulsa,Bronze,276.61,13,3.2,False,50,Satisfied
1811,Male,44,Tulsa,Gold,650.3,7,3.6,True,40,Satisfied
1812,Female,37,Tulsa,Silver,482.16,9,2.9,True,77,Neutral
1813,Male,53,Tulsa,Bronze,374.61,6,3.0,True,51,Unsatisfied
1814,Female,61,Tulsa,Bronze,204.33,7,3.4,False,37,Neutral
1815,Female,19,Tulsa,Bronze,226.02,8,3.9,True,28,Neutral
1816,Male,28,Tulsa,Silver,444.94,6,2.9,True,42,Neutral
1817,Female,60,Tulsa,Bronze,438.95,9,3.5,False,64,Satisfied
1818,Female,31,Tulsa,Bronze,308.02,12,4.2,True,72,Unsatisfied
1819,Male,34,Tulsa,Silver,509.11,5,4.0,True,26,Neutral
1820,Female,32,Tulsa,Silver,448.37,4,3.5,True,28,Satisfied
1821,Female,23,Mesa,Gold,631.33,9,3.2,True,38,Unsatisfied
1822,Male,28,Mesa,Silver,459.67,11,3.1,False,71,Unsatisfied
1823,Male,40,Mesa,Bronze,414.56,9,3.2,False,56,Neutral
1824,Female,45,Mesa,Silver,312.81,13,4.0,False,18,Neutral
1825,Male,51,Mesa,Silver,338.35,10,3.6,True,51,Unsatisfied
1826,Female,56,Mesa,Bronze,288.01,8,3.0,False,39,Unsatisfied
1827,Male,61,Mesa,Bronze,241.88,13,4.2,True,25,Unsatisfied
1828,Male,24,Mesa,Silver,323.71,13,3.8,False,55,Neutral
1829,Female,31,Mesa,Silver,321.53,6,4.0,True,41,Unsatisfied
1830,Male,36,Mesa,Gold,708.7,8,3.7,False,24,Neutral
1831,Male,58,Mesa,Silver,415.51,5,2.9,False,54,Neutral
1832,Female,26,Mesa,Bronze,359.46,4,4.0,False,86,Unsatisfied
1833,Male,23,Mesa,Silver,348.74,11,3.9,False,15,Neutral
1834,Female,49,Mesa,Bronze,408.25,11,4.2,False,49,Satisfied
1835,Female,37,Mesa,Bronze,367.6,6,3.3,True,38,Unsatisfied
1836,Female,25,Mesa,Silver,305.43,6,3.9,True,68,Satisfied
1837,Female,49,Mesa,Bronze,344.26,4,4.0,False,23,Satisfied
1838,Male,38,Mesa,Silver,378.64,8,2.8,False,27,Satisfied
1839,Female,25,Mesa,Bronze,246.4,4,3.2,False,24,Neutral
1840,Male,53,Mesa,Gold,682.09,13,2.9,True,15,Satisfied
1841,Female,29,Fresno,Silver,361.87,7,3.7,False,82,Neutral
1842,Male,28,Fresno,Bronze,367.49,13,3.8,True,26,Unsatisfied
1843,Male,59,Fresno,Gold,667.23,13,3.6,False,69,Satisfied
1844,Female,34,Fresno,Silver,435.4,5,3.6,True,47,Unsatisfied
1845,Male,40,Fresno,Bronze,424.53,12,2.9,False,45,Neutral
1846,Female,22,Fresno,Bronze,241.68,12,3.7,False,85,Satisfied
1847,Male,56,Fresno,Bronze,267.14,5,3.4,False,66,Neutral
1848,Female,29,Fresno,Bronze,266.69,11,3.4,False,78,Neutral
1849,Female,33,Fresno,Bronze,214.34,6,3.5,True,52,Satisfied
1850,Female,48,Fresno,Bronze,284.54,10,3.4,True,56,Unsatisfied
1851,Male,35,Fresno,Bronze,391.36,9,4.2,False,49,Unsatisfied
1852,Male,22,Fresno,Silver,536.89,11,3.9,False,45,Neutral
1853,Female,45,Fresno,Bronze,348.29,7,3.6,True,73,Unsatisfied
1854,Female,25,Fresno,Bronze,373.48,6,3.1,True,48,Unsatisfied
1855,Male,61,Fresno,Bronze,401.86,10,2.9,True,37,Neutral
1856,Male,20,Fresno,Bronze,255.29,7,3.3,True,44,Satisfied
1857,Female,35,Fresno,Bronze,404.47,4,3.9,False,24,Neutral
1858,Male,64,Fresno,Silver,531.16,8,3.7,False,54,Unsatisfied
1859,Male,36,Fresno,Bronze,432.91,11,3.2,False,57,Neutral
1860,Female,62,Fresno,Silver,374.73,10,3.1,False,51,Unsatisfied
1861,Male,59,Omaha,Bronze,387.31,10,2.9,False,25,Neutral
1862,Female,53,Omaha,Gold,694.31,10,3.3,False,26,Neutral
1863,Male,30,Omaha,Gold,739.34,10,4.2,True,82,Satisfied
1864,Female,56,Omaha,Silver,316.66,4,3.8,False,85,Unsatisfied
1865,Female,58,Omaha,Silver,525.41,11,3.3,True,84,Unsatisfied
1866,Female,36,Omaha,Silver,455.85,9,3.9,False,44,Satisfied
1867,Male,18,Omaha,Silver,425.7,5,3.8,False,79,Satisfied
1868,Female,20,Omaha,Bronze,382.64,4,2.9,False,40,Neutral
1869,Male,19,Omaha,Silver,444.23,8,3.1,False,35,Neutral
1870,Male,43,Omaha,Bronze,334.91,7,3.4,True,35,Neutral
1871,Female,37,Omaha,Bronze,290.3,11,3.6,False,80,Unsatisfied
1872,Female,39,Omaha,Bronze,298.47,4,3.2,True,38,Satisfied
1873,Male,47,Omaha,Bronze,293.68,4,3.4,False,78,Neutral
1874,Female,27,Omaha,Bronze,230.98,9,4.1,False,37,Neutral
1875,Male,23,Omaha,Gold,721.48,5,3.8,True,86,Neutral
1876,Male,23,Omaha,Bronze,316.42,13,3.9,False,72,Satisfied
1877,Female,67,Omaha,Bronze,367.89,7,3.0,False,32,Neutral
1878,Male,48,Omaha,Bronze,340.97,12,3.4,False,29,Satisfied
1879,Male,28,Omaha,Bronze,298.54,7,3.8,True,71,Neutral
1880,Female,35,Omaha,Bronze,276.95,11,3.4,False,57,Satisfied
1881,Female,22,Cleveland,Silver,374.04,5,3.3,False,34,Neutral
1882,Female,29,Cleveland,Bronze,378.67,5,3.9,True,38,Neutral
1883,Female,48,Cleveland,Bronze,337.12,11,3.5,False,80,Satisfied
1884,Male,28,Cleveland,Bronze,407.46,8,3.5,True,56,Neutral
1885,Female,27,Cleveland,Silver,497.53,13,3.9,False,46,Neutral
1886,Male,59,Cleveland,Bronze,270.73,11,3.8,True,23,Neutral
1887,Male,26,Cleveland,Silver,366.79,6,3.7,False,82,Unsatisfied
1888,Female,29,Cleveland,Silver,332.61,10,3.4,True,21,Neutral
1889,Male,54,Cleveland,Silver,522.21,9,3.4,False,76,Neutral
1890,Female,47,Cleveland,Gold,673.78,5,2.8,True,18,Neutral
1891,Male,35,Cleveland,Bronze,413.25,11,4.1,True,87,Unsatisfied
1892,Male,27,Cleveland,Bronze,438.7,8,3.4,False,71,Unsatisfied
1893,Female,58,Cleveland,Bronze,340.96,11,2.8,True,20,Satisfied
1894,Female,66,Cleveland,Bronze,343.56,9,2.9,False,76,Unsatisfied
1895,Female,32,Cleveland,Bronze,263.43,7,3.0,False,76,Unsatisfied
1896,Male,57,Cleveland,Gold,597.66,8,3.4,False,53,Neutral
1897,Male,32,Cleveland,Silver,378.98,7,4.0,False,62,Neutral
1898,Female,37,Cleveland,Bronze,295.63,4,3.8,True,42,Neutral
1899,Male,34,Cleveland,Bronze,326.44,13,3.3,False,78,Neutral
1900,Female,25,Cleveland,Bronze,280.09,5,3.9,True,31,Unsatisfied
1901,Female,54,Bakersfield,Bronze,213.13,7,4.1,False,23,Unsatisfied
1902,Female,60,Bakersfield,Bronze,384.85,9,3.1,False,80,Unsatisfied
1903,Male,25,Bakersfield,Bronze,423.57,8,3.3,False,83,Satisfied
1904,Male,28,Bakersfield,Silver,339.85,7,3.6,False,64,Neutral
1905,Male,63,Bakersfield,Gold,606.47,13,3.2,False,84,Satisfied
1906,Female,56,Bakersfield,Gold,778.02,6,2.8,True,89,Satisfied
1907,Male,24,Bakersfield,Bronze,217.26,9,4.0,False,56,Unsatisfied
1908,Male,42,Bakersfield,Bronze,243.12,12,4.1,False,45,Neutral
1909,Female,58,Bakersfield,Bronze,314.79,9,3.1,False,42,Neutral
1910,Female,21,Bakersfield,Gold,671.72,13,2.8,False,26,Satisfied
1911,Female,28,Bakersfield,Silver,415.15,6,3.5,False,28,Satisfied
1912,Female,57,Bakersfield,Silver,300.91,5,3.4,True,33,Unsatisfied
1913,Male,20,Bakersfield,Bronze,383.66,9,3.1,False,23,Neutral
1914,Male,49,Bakersfield,Silver,350.14,6,3.7,True,66,Neutral
1915,Female,55,Bakersfield,Silver,402.99,8,4.0,False,25,Unsatisfied
1916,Female,26,Bakersfield,Gold,727.54,13,3.2,True,72,Neutral
1917,Male,30,Bakersfield,Gold,636.14,8,3.3,False,72,Unsatisfied
1918,Female,37,Bakersfield,Bronze,217.37,4,3.9,True,27,Neutral
1919,Female,19,Bakersfield,Bronze,258.31,11,2.9,False,30,Unsatisfied
1920,Male,60,Bakersfield,Bronze,322.15,9,3.4,False,29,Neutral
1921,Male,31,Aurora,Bronze,416.68,10,3.0,True,78,Neutral
1922,Female,61,Aurora,Gold,664.65,12,3.3,True,80,Neutral
1923,Male,63,Aurora,Bronze,278.17,12,3.2,True,22,Unsatisfied
1924,Female,32,Aurora,Silver,387.19,6,2.9,False,81,Satisfied
1925,Male,44,Aurora,Bronze,358.72,4,3.3,False,29,Unsatisfied
1926,Female,47,Aurora,Bronze,249.98,6,2.8,True,40,Satisfied
1927,Male,33,Aurora,Silver,360.34,6,4.1,True,79,Neutral
1928,Male,57,Aurora,Silver,400.45,7,3.3,True,24,Unsatisfied
1929,Male,61,Aurora,Silver,515.86,5,4.2,True,77,Neutral
1930,Male,28,Aurora,Bronze,355.05,5,4.1,True,63,Unsatisfied
1931,Male,25,Aurora,Bronze,399.06,12,4.1,False,64,Satisfied
1932,Female,18,Aurora,Bronze,296.95,12,4.1,False,58,Neutral
1933,Male,32,Aurora,Silver,308.57,5,3.1,False,86,Neutral
1934,Male,59,Aurora,Silver,501.4,7,3.6,False,78,Neutral
1935,Female,19,Aurora,Bronze,355.54,11,3.6,False,29,Neutral
1936,Male,69,Aurora,Gold,741.44,4,3.0,True,77,Unsatisfied
1937,Male,55,Aurora,Silver,368.86,9,2.8,True,58,Unsatisfied
1938,Male,48,Aurora,Bronze,316.65,12,3.1,False,53,Satisfied
1939,Male,67,Aurora,Bronze,365.22,8,3.5,False,82,Satisfied
1940,Male,45,Aurora,Silver,328.32,11,3.5,False,72,Satisfied
1941,Female,66,Anaheim,Gold,674.89,5,4.1,True,86,Unsatisfied
1942,Female,39,Anaheim,Bronze,377.25,12,3.1,False,23,Satisfied
1943,Male,38,Anaheim,Gold,745.92,7,2.9,False,29,Unsatisfied
1944,Male,38,Anaheim,Bronze,348.28,7,3.7,True,78,Satisfied
1945,Female,32,Anaheim,Bronze,375.42,12,3.6,False,40,Neutral
1946,Male,26,Anaheim,Bronze,346.65,8,4.0,False,72,Neutral
1947,Female,68,Anaheim,Silver,394.59,13,2.9,False,42,Neutral
1948,Female,59,Anaheim,Bronze,277.93,7,3.4,False,82,Neutral
1949,Male,19,Anaheim,Silver,394.98,4,3.2,False,41,Unsatisfied
1950,Male,65,Anaheim,Silver,503.18,10,3.2,True,29,Neutral
1951,Female,64,Anaheim,Bronze,232.52,13,2.9,False,44,Unsatisfied
1952,Male,48,Anaheim,Silver,405.08,10,3.4,True,62,Neutral
1953,Male,53,Anaheim,Gold,584.84,8,3.8,False,61,Unsatisfied
1954,Male,62,Anaheim,Bronze,432.31,11,4.0,False,60,Satisfied
1955,Male,46,Anaheim,Silver,491.16,13,3.6,True,74,Neutral
1956,Female,42,Anaheim,Gold,664.17,11,3.9,True,38,Neutral
1957,Male,56,Anaheim,Silver,515.69,13,3.0,True,15,Satisfied
1958,Male,27,Anaheim,Bronze,294.79,4,2.9,True,35,Unsatisfied
1959,Female,18,Anaheim,Silver,467.49,9,3.9,True,61,Neutral
1960,Female,64,Anaheim,Gold,774.95,13,4.1,False,85,Neutral
1961,Male,47,Corpus Christi,Gold,663.58,4,4.2,False,39,Satisfied
1962,Male,54,Corpus Christi,Gold,609.88,12,3.6,True,61,Satisfied
1963,Female,23,Corpus Christi,Bronze,225.47,12,3.7,False,17,Neutral
1964,Male,67,Corpus Christi,Silver,459.85,11,3.7,True,75,Neutral
1965,Female,67,Corpus Christi,Bronze,399.92,12,3.5,True,51,Satisfied
1966,Female,28,Corpus Christi,Bronze,287.02,9,3.7,False,79,Neutral
1967,Female,34,Corpus Christi,Silver,451.92,6,3.1,True,72,Unsatisfied
1968,Male,49,Corpus Christi,Silver,438.42,6,3.5,True,88,Satisfied
1969,Female,42,Corpus Christi,Bronze,328.07,7,3.4,False,31,Unsatisfied
1970,Male,55,Corpus Christi,Bronze,312.99,6,3.6,False,49,Neutral
1971,Female,53,Corpus Christi,Silver,469.7,4,4.1,True,72,Neutral
1972,Female,53,Corpus Christi,Silver,397.52,5,3.5,True,75,Neutral
1973,Female,33,Corpus Christi,Bronze,366.58,13,3.7,True,56,Neutral
1974,Female,20,Corpus Christi,Silver,390.69,6,3.8,False,68,Neutral
1975,Male,19,Corpus Christi,Silver,471.86,4,4.1,True,21,Unsatisfied
1976,Female,63,Corpus Christi,Bronze,328.78,8,2.9,True,20,Satisfied
1977,Male,48,Corpus Christi,Bronze,236.13,9,3.4,True,73,Neutral
1978,Male,34,Corpus Christi,Bronze,221.48,7,3.4,True,35,Unsatisfied
1979,Male,69,Corpus Christi,Silver,374.72,4,2.9,False,83,Neutral
1980,Female,68,Corpus Christi,Silver,438.58,4,3.8,True,70,Neutral
1981,Female,48,Riverside,Bronze,396.22,4,4.1,True,43,Satisfied
1982,Male,43,Riverside,Gold,578.03,5,3.7,True,17,Satisfied
1983,Female,38,Riverside,Bronze,400.06,8,4.0,False,52,Unsatisfied
1984,Male,20,Riverside,Bronze,297.13,9,3.2,False,71,Unsatisfied
1985,Male,30,Riverside,Gold,768.43,10,4.0,False,47,Unsatisfied
1986,Female,48,Riverside,Bronze,323.06,4,3.5,False,88,Satisfied
1987,Male,67,Riverside,Bronze,213.01,4,3.4,False,27,Satisfied
1988,Male,20,Riverside,Bronze,412.1,10,3.0,True,75,Neutral
1989,Female,24,Riverside,Silver,425.9,4,3.1,False,66,Neutral
1990,Male,22,Riverside,Bronze,390.17,13,4.1,True,68,Unsatisfied
1991,Female,37,Riverside,Bronze,253.85,10,4.1,False,76,Neutral
1992,Male,59,Riverside,Silver,495.98,6,3.8,False,30,Neutral
1993,Male,51,Riverside,Bronze,340.49,11,4.0,True,35,Neutral
1994,Male,50,Riverside,Gold,761.71,8,3.9,True,56,Satisfied
1995,Male,19,Riverside,Bronze,385.23,7,4.2,True,84,Neutral
1996,Female,47,Riverside,Silver,450.94,10,4.1,True,78,Satisfied
1997,Male,50,Riverside,Silver,435.64,7,3.5,False,51,Neutral
1998,Male,29,Riverside,Gold,642.09,11,2.9,False,33,Unsatisfied
1999,Male,27,Riverside,Bronze,271.53,7,3.6,False,73,Neutral
2000,Male,39,Riverside,Bronze,200.31,12,3.8,False,59,Neutral
2001,Male,50,St. Louis,Silver,318.54,9,4.1,True,32,Unsatisfied
2002,Female,25,St. Louis,Bronze,202.83,12,3.8,True,64,Unsatisfied
2003,Female,56,St. Louis,Bronze,245.1,9,3.9,False,67,Unsatisfied
2004,Female,39,St. Louis,Silver,361.32,7,3.7,True,78,Unsatisfied
2005,Female,22,St. Louis,Bronze,222.14,6,3.8,False,64,Satisfied
2006,Female,67,St. Louis,Silver,328.17,7,2.9,False,60,Satisfied
2007,Male,56,St. Louis,Bronze,278.39,10,3.6,False,30,Neutral
2008,Male,39,St. Louis,Gold,725.39,10,3.0,False,66,Neutral
2009,Male,39,St. Louis,Bronze,336.63,11,3.9,False,18,Satisfied
2010,Male,24,St. Louis,Gold,734.29,8,3.2,True,20,Unsatisfied
2011,Female,27,St. Louis,Silver,517.74,11,3.5,False,40,Neutral
2012,Male,30,St. Louis,Bronze,264.06,11,4.1,False,49,Neutral
2013,Female,56,St. Louis,Bronze,265.35,4,3.7,False,43,Unsatisfied
2014,Male,20,St. Louis,Gold,702.32,4,3.7,True,50,Unsatisfied
2015,Male,54,St. Louis,Silver,308.39,10,3.3,True,61,Unsatisfied
2016,Male,48,St. Louis,Gold,582.08,10,3.1,True,51,Neutral
2017,Female,62,St. Louis,Gold,713.55,6,3.6,False,54,Neutral
2018,Female,57,St. Louis,Gold,573.15,10,3.4,False,74,Neutral
2019,Female,26,St. Louis,Bronze,394.43,9,3.6,False,33,Satisfied
2020,Female,61,St. Louis,Bronze,239.34,13,3.9,False,64,Satisfied
2021,Female,19,Pittsburgh,Bronze,421.14,7,3.0,False,52,Satisfied
2022,Female,42,Pittsburgh,Silver,520.43,9,3.6,True,62,Unsatisfied
2023,Female,24,Pittsburgh,Gold,709.93,9,3.3,True,61,Neutral
2024,Female,18,Pittsburgh,Silver,374.64,8,3.3,True,85,Neutral
2025,Female,19,Pittsburgh,Bronze,351.79,7,4.0,True,54,Neutral
2026,Female,39,Pittsburgh,Silver,425.07,8,3.6,False,74,Neutral
2027,Male,69,Pittsburgh,Bronze,248.82,9,4.0,False,30,Neutral
2028,Female,30,Pittsburgh,Bronze,276.4,8,2.9,False,44,Neutral
2029,Female,56,Pittsburgh,Bronze,213.56,5,3.4,True,73,Unsatisfied
2030,Male,60,Pittsburgh,Silver,441.7,5,3.3,True,68,Unsatisfied
2031,Male,28,Pittsburgh,Silver,383.99,12,3.3,True,18,Unsatisfied
2032,Male,18,Pittsburgh,Gold,609.79,9,3.8,True,76,Neutral
2033,Male,19,Pittsburgh,Silver,470.06,6,4.0,True,59,Unsatisfied
2034,Male,24,Pittsburgh,Gold,749.66,11,3.5,True,69,Neutral
2035,Male,48,Pittsburgh,Silver,349.53,11,3.7,True,46,Satisfied
2036,Female,26,Pittsburgh,Silver,302.11,11,3.9,False,54,Neutral
2037,Female,46,Pittsburgh,Bronze,356.91,7,3.1,True,20,Neutral
2038,Male,41,Pittsburgh,Gold,773.08,9,3.8,True,32,Neutral
2039,Female,66,Pittsburgh,Silver,425.89,10,2.9,False,49,Neutral
2040,Male,29,Pittsburgh,Bronze,261.85,7,3.4,True,69,Unsatisfied
2041,Male,68,Anchorage,Bronze,274.29,12,3.9,True,70,Neutral
2042,Male,24,Anchorage,Silver,300.59,12,3.8,True,85,Neutral
2043,Female,68,Anchorage,Bronze,275.39,6,4.0,False,54,Satisfied
2044,Male,40,Anchorage,Silver,449.18,11,2.9,True,33,Unsatisfied
2045,Female,32,Anchorage,Bronze,314.09,10,3.6,False,55,Neutral
2046,Female,62,Anchorage,Silver,456.24,13,4.1,True,50,Neutral
2047,Male,55,Anchorage,Silver,523.44,5,4.0,False,57,Satisfied
2048,Male,41,Anchorage,Gold,590.95,7,4.1,True,69,Unsatisfied
2049,Female,36,Anchorage,Silver,523.78,6,3.2,True,57,Satisfied
2050,Male,58,Anchorage,Bronze,375.61,9,3.1,True,41,Neutral
2051,Female,30,Anchorage,Silver,495.99,6,3.2,False,55,Neutral
2052,Male,19,Anchorage,Bronze,334.37,5,3.2,True,82,Unsatisfied
2053,Male,47,Anchorage,Silver,375.87,4,4.1,False,70,Unsatisfied
2054,Female,41,Anchorage,Gold,721.76,5,4.0,True,27,Unsatisfied
2055,Female,25,Anchorage,Silver,418.3,9,3.4,False,88,Neutral
2056,Female,46,Anchorage,Silver,413.61,6,3.4,False,75,Neutral
2057,Male,61,Anchorage,Bronze,354.13,13,3.9,False,35,Unsatisfied
2058,Male,55,Anchorage,Gold,643.15,10,4.2,True,40,Neutral
2059,Female,54,Anchorage,Bronze,369.81,6,3.5,False,39,Neutral
2060,Male,30,Anchorage,Bronze,385.71,6,3.3,True,53,Unsatisfied
2061,Female,64,Honolulu,Bronze,240.74,8,3.0,True,21,Neutral
2062,Female,40,Honolulu,Silver,408.9,5,3.8,True,77,Neutral
2063,Female,32,Honolulu,Bronze,327.89,13,3.5,True,31,Satisfied
2064,Male,33,Honolulu,Bronze,307.51,6,4.1,False,88,Unsatisfied
2065,Male,33,Honolulu,Silver,357.59,9,3.0,True,17,Satisfied
2066,Female,18,Honolulu,Gold,619.42,13,4.2,True,86,Satisfied
2067,Female,68,Honolulu,Bronze,302.7,7,3.8,False,28,Unsatisfied
2068,Female,34,Honolulu,Gold,675.85,7,3.2,False,33,Unsatisfied
2069,Female,40,Honolulu,Silver,457.23,10,3.7,True,44,Neutral
2070,Male,53,Honolulu,Gold,616.07,12,3.6,False,76,Unsatisfied
2071,Male,21,Honolulu,Silver,453.93,9,3.4,False,75,Neutral
2072,Male,22,Honolulu,Bronze,205.33,11,3.9,True,73,Neutral
2073,Female,65,Honolulu,Bronze,225.34,6,3.1,False,50,Unsatisfied
2074,Male,36,Honolulu,Gold,590.4,4,3.5,True,68,Neutral
2075,Male,46,Honolulu,Gold,606.75,7,3.7,True,33,Neutral
2076,Female,18,Honolulu,Silver,359.0,6,3.0,True,61,Neutral
2077,Male,46,Honolulu,Gold,798.99,11,4.2,False,31,Satisfied
2078,Female,48,Honolulu,Bronze,409.61,4,3.8,True,86,Neutral
2079,Female,33,Honolulu,Bronze,215.81,9,2.8,False,51,Neutral
2080,Female,34,Honolulu,Silver,331.76,12,3.2,True,21,Neutral
2081,Female,29,Boise,Bronze,291.07,7,2.9,False,26,Satisfied
2082,Male,51,Boise,Bronze,223.43,6,3.3,True,39,Unsatisfied
2083,Female,23,Boise,Silver,301.13,11,3.4,False,46,Satisfied
2084,Female,21,Boise,Silver,312.29,6,3.8,False,38,Unsatisfied
2085,Male,22,Boise,Bronze,286.38,8,3.6,False,66,Neutral
